country_code,year,population
SVN,2005,2000474
SVN,2004,1997012
SVN,2003,1995733
SVN,2002,1994530
SVN,2001,1992060
SVN,2000,1988925
SVN,1999,1983045
SVN,1998,1981629
SVN,1997,1985956
SVN,1996,1988628
SVN,1995,1989872
SVN,1994,1989443
SVN,1993,1991746
SVN,1992,1996498
SVN,1991,1999429
SVN,1990,1998161
SVN,1989,1996351
SVN,1988,1995196
SVN,1987,1989776
SVN,1986,1965964
SVN,1985,1941641
SVN,1984,1932154
SVN,1983,1922321
SVN,1982,1910334
SVN,1981,1906531
SVN,1980,1901315
SVN,1979,1882599
SVN,1978,1862548
SVN,1977,1842377
SVN,1976,1820249
SVN,1975,1793581
SVN,1974,1776132
SVN,1973,1766697
SVN,1972,1752233
SVN,1971,1738335
SVN,1970,1724891
SVN,1969,1713874
SVN,1968,1704546
SVN,1967,1689528
SVN,1966,1669905
SVN,1965,1649160
SVN,1964,1632114
SVN,1963,1616971
SVN,1962,1603649
SVN,1961,1594131
SVN,1960,1584720
SWE,2022,10486941
SWE,2021,10415811
SWE,2020,10353442
SWE,2019,10278887
SWE,2018,10175214
SWE,2017,10057698
SWE,2016,9923085
SWE,2015,9799186
SWE,2014,9696110
SWE,2013,9600379
SWE,2012,9519374
SWE,2011,9449213
SWE,2010,9378126
SWE,2009,9298515
SWE,2008,9219637
SWE,2007,9148092
SWE,2006,9080505
SWE,2005,9029572
SWE,2004,8993531
SWE,2003,8958229
SWE,2002,8924958
SWE,2001,8895960
SWE,2000,8872109
SWE,1999,8857874
SWE,1998,8850974
SWE,1997,8846062
SWE,1996,8840998
SWE,1995,8826939
SWE,1994,8780745
SWE,1993,8718561
SWE,1992,8668067
SWE,1991,8617375
SWE,1990,8558835
SWE,1989,8492964
SWE,1988,8436489
SWE,1987,8397804
SWE,1986,8369829
SWE,1985,8350386
SWE,1984,8336605
SWE,1983,8329033
SWE,1982,8325263
SWE,1981,8320503
SWE,1980,8310531
SWE,1979,8293678
SWE,1978,8275599
SWE,1977,8251540
SWE,1976,8222286
SWE,1975,8192437
SWE,1974,8159955
SWE,1973,8136312
SWE,1972,8122300
SWE,1971,8098334
SWE,1970,8042801
SWE,1969,7968072
SWE,1968,7912273
SWE,1967,7867931
SWE,1966,7807797
SWE,1965,7733853
SWE,1964,7661354
SWE,1963,7604328
SWE,1962,7561588
SWE,1961,7519998
SWE,1960,7484656
SWZ,2022,1201670
SWZ,2021,1192271
SWZ,2020,1180655
SWZ,2019,1169613
SWZ,2018,1160428
SWZ,2017,1151390
SWZ,2016,1142524
SWZ,2015,1133936
SWZ,2014,1125865
SWZ,2013,1118319
SWZ,2012,1111444
SWZ,2011,1105371
SWZ,2010,1099920
SWZ,2009,1094886
SWZ,2008,1089870
SWZ,2007,1084008
SWZ,2006,1077735
SWZ,2005,1071886
SWZ,2004,1065764
SWZ,2003,1058797
SWZ,2002,1050809
SWZ,2001,1041396
SWZ,2000,1030496
SWZ,1999,1018370
SWZ,1998,1005158
SWZ,1997,990734
SWZ,1996,973587
SWZ,1995,953573
SWZ,1994,953737
SWZ,1993,953451
SWZ,1992,925165
SWZ,1991,889712
SWZ,1990,854011
SWZ,1989,825952
SWZ,1988,794434
SWZ,1987,758669
SWZ,1986,730150
SWZ,1985,702400
SWZ,1984,677303
SWZ,1983,655505
SWZ,1982,634439
SWZ,1981,616210
SWZ,1980,598564
SWZ,1979,579091
SWZ,1978,560236
SWZ,1977,542328
SWZ,1976,525457
SWZ,1975,509535
SWZ,1974,494624
SWZ,1973,480668
SWZ,1972,467512
SWZ,1971,454913
SWZ,1970,442865
SWZ,1969,431366
SWZ,1968,420373
SWZ,1967,409638
SWZ,1966,398861
SWZ,1965,388317
SWZ,1964,378531
SWZ,1963,369527
SWZ,1962,361070
SWZ,1961,352971
SWZ,1960,345065
SXM,2022,42848
SXM,2021,42668
SXM,2020,42310
SXM,2019,41608
SXM,2018,40895
SXM,2017,40574
SXM,2016,39969
SXM,2015,38825
SXM,2014,37685
SXM,2013,36607
SXM,2012,34640
SXM,2011,33435
SXM,2010,34056
SXM,2009,34238
SXM,2008,33964
SXM,2007,33811
SXM,2006,33441
SXM,2005,33011
SXM,2004,32488
SXM,2003,31472
SXM,2002,30777
SXM,2001,30600
SXM,2000,30519
SXM,1999,31084
SXM,1998,31240
SXM,1997,31195
SXM,1996,31410
SXM,1995,31596
SXM,1994,31735
SXM,1993,31823
SXM,1992,31345
SXM,1991,29820
SXM,1990,27845
SXM,1989,25952
SXM,1988,24139
SXM,1987,22395
SXM,1986,20703
SXM,1985,19064
SXM,1984,17474
SXM,1983,15927
SXM,1982,14418
SXM,1981,13134
SXM,1980,12243
SXM,1979,11542
SXM,1978,10850
SXM,1977,10172
SXM,1976,9523
SXM,1975,8906
SXM,1974,8312
SXM,1973,7750
SXM,1972,7226
SXM,1971,6736
SXM,1970,6260
SXM,1969,5795
SXM,1968,5354
SXM,1967,4930
SXM,1966,4531
SXM,1965,4161
SXM,1964,3811
SXM,1963,3481
SXM,1962,3171
SXM,1961,2888
SXM,1960,2646
SYC,2022,119878
SYC,2021,99258
SYC,2020,98462
SYC,2019,97625
SYC,2018,96762
SYC,2017,95843
SYC,2016,94677
SYC,2015,93419
SYC,2014,91359
SYC,2013,89949
SYC,2012,88303
SYC,2011,87441
SYC,2010,89770
SYC,2009,87298
SYC,2008,86956
SYC,2007,85033
SYC,2006,84600
SYC,2005,82858
SYC,2004,82475
SYC,2003,82781
SYC,2002,83723
SYC,2001,81202
SYC,2000,81131
SYC,1999,80410
SYC,1998,78846
SYC,1997,77319
SYC,1996,76417
SYC,1995,75304
SYC,1994,74205
SYC,1993,72253
SYC,1992,70763
SYC,1991,70439
SYC,1990,69507
SYC,1989,69167
SYC,1988,68755
SYC,1987,68499
SYC,1986,65652
SYC,1985,65244
SYC,1984,64717
SYC,1983,64335
SYC,1982,64413
SYC,1981,64035
SYC,1980,63261
SYC,1979,62686
SYC,1978,62150
SYC,1977,61786
SYC,1976,60504
SYC,1975,59292
SYC,1974,57937
SYC,1973,56892
SYC,1972,56029
SYC,1971,54695
SYC,1970,53600
SYC,1969,52365
SYC,1968,51134
SYC,1967,49911
SYC,1966,48699
SYC,1965,47500
SYC,1964,46322
SYC,1963,45176
SYC,1962,44042
SYC,1961,42889
SYC,1960,41700
SYR,2022,22125249
SYR,2021,21324367
SYR,2020,20772595
SYR,2019,20098251
SYR,2018,19333463
SYR,2017,18983373
SYR,2016,18964252
SYR,2015,19205178
SYR,2014,20072232
SYR,2013,21495821
SYR,2012,22605577
SYR,2011,22730733
SYR,2010,22337563
SYR,2009,21827220
SYR,2008,21474059
SYR,2007,20703005
SYR,2006,19432009
SYR,2005,18583557
SYR,2004,18084007
SYR,2003,17611356
SYR,2002,17164021
SYR,2001,16727948
SYR,2000,16307654
SYR,1999,15901201
SYR,1998,15500542
SYR,1997,15103996
SYR,1996,14708879
SYR,1995,14313450
SYR,1994,13922626
SYR,1993,13537060
SYR,1992,13156406
SYR,1991,12782281
SYR,1990,12408996
SYR,1989,12034097
SYR,1988,11657772
SYR,1987,11281107
SYR,1986,10907619
SYR,1985,10540926
SYR,1984,10183138
SYR,1983,9835461
SYR,1982,9510754
SYR,1981,9203635
SYR,1980,8898954
SYR,1979,8600747
SYR,1978,8310217
SYR,1977,8029313
SYR,1976,7758673
SYR,1975,7497126
SYR,1974,7244901
SYR,1973,7003114
SYR,1972,6768544
SYR,1971,6538526
SYR,1970,6319199
SYR,1969,6111364
SYR,1968,5912715
SYR,1967,5723306
SYR,1966,5542003
SYR,1965,5368451
SYR,1964,5202846
SYR,1963,5045245
SYR,1962,4894995
SYR,1961,4751534
SYR,1960,4610712
TCA,2022,45703
TCA,2021,45114
TCA,2020,44276
TCA,2019,43080
TCA,2018,41487
TCA,2017,39844
TCA,2016,38246
TCA,2015,36538
TCA,2014,34985
TCA,2013,33594
TCA,2012,32081
TCA,2011,30816
TCA,2010,29726
TCA,2009,28581
TCA,2008,27422
TCA,2007,26268
TCA,2006,25128
TCA,2005,23995
TCA,2004,22869
TCA,2003,21739
TCA,2002,20598
TCA,2001,19578
TCA,2000,18744
TCA,1999,17984
TCA,1998,17239
TCA,1997,16515
TCA,1996,15806
TCA,1995,15101
TCA,1994,14402
TCA,1993,13704
TCA,1992,13014
TCA,1991,12329
TCA,1990,11709
TCA,1989,11227
TCA,1988,10816
TCA,1987,10400
TCA,1986,9986
TCA,1985,9577
TCA,1984,9166
TCA,1983,8758
TCA,1982,8355
TCA,1981,7957
TCA,1980,7598
TCA,1979,7332
TCA,1978,7110
TCA,1977,6885
TCA,1976,6668
TCA,1975,6451
TCA,1974,6249
TCA,1973,6068
TCA,1972,5896
TCA,1971,5742
TCA,1970,5665
TCA,1969,5663
TCA,1968,5668
TCA,1967,5662
TCA,1966,5652
TCA,1965,5650
TCA,1964,5642
TCA,1963,5634
TCA,1962,5633
TCA,1961,5625
TCA,1960,5604
TCD,2022,17723315
TCD,2021,17179740
TCD,2020,16644701
TCD,2019,16126866
TCD,2018,15604210
TCD,2017,15085884
TCD,2016,14592585
TCD,2015,14140274
TCD,2014,13697126
TCD,2013,13216766
TCD,2012,12754906
TCD,2011,12317730
TCD,2010,11894727
TCD,2009,11496128
TCD,2008,11098664
TCD,2007,10722731
TCD,2006,10365614
TCD,2005,10005012
TCD,2004,9613503
TCD,2003,9196366
TCD,2002,8838369
TCD,2001,8538804
TCD,2000,8259137
TCD,1999,7981889
TCD,1998,7709115
TCD,1997,7450874
TCD,1996,7200291
TCD,1995,6888856
TCD,1994,6592998
TCD,1993,6448280
TCD,1992,6302926
TCD,1991,6042428
TCD,1990,5827069
TCD,1989,5670619
TCD,1988,5483038
TCD,1987,5300852
TCD,1986,5118160
TCD,1985,4967590
TCD,1984,4920556
TCD,1983,4859173
TCD,1982,4622828
TCD,1981,4409225
TCD,1980,4408230
TCD,1979,4402942
TCD,1978,4313479
TCD,1977,4238551
TCD,1976,4163051
TCD,1975,4084110
TCD,1974,4000559
TCD,1973,3912905
TCD,1972,3824399
TCD,1971,3742534
TCD,1970,3667394
TCD,1969,3595152
TCD,1968,3526770
TCD,1967,3461664
TCD,1966,3398664
TCD,1965,3336338
TCD,1964,3273419
TCD,1963,3210296
TCD,1962,3148242
TCD,1961,3087657
TCD,1960,3028688
TGO,2022,8848699
TGO,2021,8644829
TGO,2020,8442580
TGO,2019,8243094
TGO,2018,8046679
TGO,2017,7852795
TGO,2016,7661354
TGO,2015,7473229
TGO,2014,7288383
TGO,2013,7106229
TGO,2012,6926635
TGO,2011,6748672
TGO,2010,6571855
TGO,2009,6398624
TGO,2008,6222482
TGO,2007,6047537
TGO,2006,5874240
TGO,2005,5711597
TGO,2004,5565218
TGO,2003,5421001
TGO,2002,5281538
TGO,2001,5145426
TGO,2000,5008035
TGO,1999,4867941
TGO,1998,4728297
TGO,1997,4592550
TGO,1996,4445883
TGO,1995,4279566
TGO,1994,4092612
TGO,1993,4078392
TGO,1992,4106219
TGO,1991,3990215
TGO,1990,3875947
TGO,1989,3763657
TGO,1988,3653420
TGO,1987,3544927
TGO,1986,3439370
TGO,1985,3336508
TGO,1984,3232244
TGO,1983,3126635
TGO,1982,3023343
TGO,1981,2925865
TGO,1980,2838110
TGO,1979,2761240
TGO,1978,2693400
TGO,1977,2630626
TGO,1976,2569671
TGO,1975,2509713
TGO,1974,2450335
TGO,1973,2390909
TGO,1972,2330704
TGO,1971,2267211
TGO,1970,2197383
TGO,1969,2120486
TGO,1968,2038765
TGO,1967,1957164
TGO,1966,1882458
TGO,1965,1820396
TGO,1964,1772652
TGO,1963,1736697
TGO,1962,1706841
TGO,1961,1678788
TGO,1960,1651367
THA,2022,71697030
THA,2021,71601103
THA,2020,71475664
THA,2019,71307763
THA,2018,71127802
THA,2017,70898202
THA,2016,70607037
THA,2015,70294397
THA,2014,69960943
THA,2013,69578602
THA,2012,69157023
THA,2011,68712846
THA,2010,68270489
THA,2009,67813654
THA,2008,67328239
THA,2007,66826754
THA,2006,66319525
THA,2005,65821360
THA,2004,65311166
THA,2003,64776956
THA,2002,64222580
THA,2001,63649892
THA,2000,63066603
THA,1999,62442651
THA,1998,61745217
THA,1997,60989108
THA,1996,60211096
THA,1995,59424834
THA,1994,58610010
THA,1993,57776082
THA,1992,56939020
THA,1991,56099865
THA,1990,55228410
THA,1989,54324004
THA,1988,53410965
THA,1987,52479181
THA,1986,51542094
THA,1985,50594940
THA,1984,49636724
THA,1983,48670565
THA,1982,47700340
THA,1981,46727292
THA,1980,45737753
THA,1979,44760091
THA,1978,43806715
THA,1977,42843802
THA,1976,41882128
THA,1975,40908471
THA,1974,39900961
THA,1973,38873060
THA,1972,37834384
THA,1971,36807997
THA,1970,35791728
THA,1969,34787583
THA,1968,33807357
THA,1967,32839341
THA,1966,31883754
THA,1965,30940270
THA,1964,30013573
THA,1963,29114124
THA,1962,28242174
THA,1961,27399963
THA,1960,26596584
TJK,2022,9952787
TJK,2021,9750064
TJK,2020,9543207
TJK,2019,9337003
TJK,2018,9128132
TJK,2017,8925525
TJK,2016,8725318
TJK,2015,8524063
TJK,2014,8326348
TJK,2013,8136610
TJK,2012,7956382
TJK,2011,7784819
TJK,2010,7621779
TJK,2009,7468596
TJK,2008,7324627
TJK,2007,7188391
TJK,2006,7057417
TJK,2005,6929145
TJK,2004,6801204
TJK,2003,6672492
TJK,2002,6541755
TJK,2001,6408810
TJK,2000,6272998
TJK,1999,6189565
TJK,1998,6156805
TJK,1997,6117069
TJK,1996,6035600
TJK,1995,5916173
TJK,1994,5803993
TJK,1993,5717806
TJK,1992,5656208
TJK,1991,5556306
TJK,1990,5417860
TJK,1989,5264332
TJK,1988,5100020
TJK,1987,4946293
TJK,1986,4798281
TJK,1985,4660598
TJK,1984,4529501
TJK,1983,4401502
TJK,1982,4278908
TJK,1981,4160745
TJK,1980,4045965
TJK,1979,3932682
TJK,1978,3818114
TJK,1977,3703010
TJK,1976,3590606
TJK,1975,3482125
TJK,1974,3377758
TJK,1973,3277487
TJK,1972,3180461
TJK,1971,3085961
TJK,1970,2993019
TJK,1969,2899854
TJK,1968,2806566
TJK,1967,2714959
TJK,1966,2625653
TJK,1965,2538295
TJK,1964,2452671
TJK,1963,2368868
TJK,1962,2287181
TJK,1961,2208026
TJK,1960,2131992
TKM,2022,6430770
TKM,2021,6341855
TKM,2020,6250438
TKM,2019,6158420
TKM,2018,6065066
TKM,2017,5968383
TKM,2016,5868561
TKM,2015,5766431
TKM,2014,5663152
TKM,2013,5560095
TKM,2012,5458682
TKM,2011,5360811
TKM,2010,5267970
TKM,2009,5180957
TKM,2008,5100083
TKM,2007,5024894
TKM,2006,4954029
TKM,2005,4885775
TKM,2004,4819792
TKM,2003,4758988
TKM,2002,4698968
TKM,2001,4635094
TKM,2000,4569132
TKM,1999,4501079
TKM,1998,4431517
TKM,1997,4363672
TKM,1996,4301093
TKM,1995,4226623
TKM,1994,4133037
TKM,1993,4031698
TKM,1992,3926369
TKM,1991,3821782
TKM,1990,3720278
TKM,1989,3621303
TKM,1988,3525110
TKM,1987,3430501
TKM,1986,3336773
TKM,1985,3246887
TKM,1984,3162165
TKM,1983,3082202
TKM,1982,3005972
TKM,1981,2932934
TKM,1980,2862903
TKM,1979,2794392
TKM,1978,2726327
TKM,1977,2659019
TKM,1976,2592280
TKM,1975,2525760
TKM,1974,2459325
TKM,1973,2393323
TKM,1972,2328374
TKM,1971,2264434
TKM,1970,2201432
TKM,1969,2139557
TKM,1968,2078581
TKM,1967,2018024
TKM,1966,1957557
TKM,1965,1897095
TKM,1964,1836621
TKM,1963,1776387
TKM,1962,1716868
TKM,1961,1658569
TKM,1960,1602052
TLS,2022,1341296
TLS,2021,1320942
TLS,2020,1299995
TLS,2019,1280438
TLS,2018,1261845
TLS,2017,1243235
TLS,2016,1224562
TLS,2015,1205813
TLS,2014,1184830
TLS,2013,1161555
TLS,2012,1137676
TLS,2011,1112976
TLS,2010,1088486
TLS,2009,1065540
TLS,2008,1043076
TLS,2007,1019362
TLS,2006,994564
TLS,2005,969313
TLS,2004,945989
TLS,2003,926721
TLS,2002,909639
TLS,2001,893001
TLS,2000,878360
TLS,1999,866649
TLS,1998,855409
TLS,1997,843341
TLS,1996,831269
TLS,1995,819226
TLS,1994,807115
TLS,1993,795179
TLS,1992,783705
TLS,1991,772655
TLS,1990,758106
TLS,1989,739735
TLS,1988,722690
TLS,1987,707762
TLS,1986,694250
TLS,1985,682109
TLS,1984,671373
TLS,1983,662412
TLS,1982,655112
TLS,1981,649250
TLS,1980,642224
TLS,1979,634549
TLS,1978,627671
TLS,1977,619308
TLS,1976,609650
TLS,1975,600126
TLS,1974,592277
TLS,1973,584035
TLS,1972,574014
TLS,1971,563953
TLS,1970,554021
TLS,1969,544242
TLS,1968,534649
TLS,1967,525274
TLS,1966,516197
TLS,1965,507477
TLS,1964,499136
TLS,1963,491117
TLS,1962,483324
TLS,1961,475796
TLS,1960,468573
TON,2022,106858
TON,2021,106017
TON,2020,105254
TON,2019,104951
TON,2018,105150
TON,2017,105415
TON,2016,105707
TON,2015,106122
TON,2014,106626
TON,2013,107089
TON,2012,107502
TON,2011,107611
TON,2010,107383
TON,2009,107144
TON,2008,106932
TON,2007,106638
TON,2006,106190
TON,2005,105633
TON,2004,105036
TON,2003,104410
TON,2002,103804
TON,2001,103210
TON,2000,102603
TON,1999,101982
TON,1998,101343
TON,1997,100658
TON,1996,100195
TON,1995,99977
TON,1994,99731
TON,1993,99492
TON,1992,99260
TON,1991,99010
TON,1990,98727
TON,1989,98379
TON,1988,97939
TON,1987,97392
TON,1986,97078
TON,1985,97055
TON,1984,97022
TON,1983,96981
TON,1982,96931
TON,1981,96846
TON,1980,96708
TON,1979,96506
TON,1978,96227
TON,1977,95847
TON,1976,94921
TON,1975,93477
TON,1974,92007
TON,1973,90611
TON,1972,89275
TON,1971,87904
TON,1970,86484
TON,1969,84997
TON,1968,83430
TON,1967,81725
TON,1966,79794
TON,1965,77686
TON,1964,75544
TON,1963,73441
TON,1962,71388
TON,1961,69391
TON,1960,67428
TTO,2022,1531044
TTO,2021,1525663
TTO,2020,1518147
TTO,2019,1519955
TTO,2018,1504709
TTO,2017,1478607
TTO,2016,1469330
TTO,2015,1460177
TTO,2014,1450661
TTO,2013,1440729
TTO,2012,1430377
TTO,2011,1420020
TTO,2010,1410296
TTO,2009,1401191
TTO,2008,1392803
TTO,2007,1384861
TTO,2006,1376919
TTO,2005,1369075
TTO,2004,1361172
TTO,2003,1353548
TTO,2002,1345964
TTO,2001,1338567
TTO,2000,1332203
TTO,1999,1327063
TTO,1998,1322572
TTO,1997,1318171
TTO,1996,1313434
TTO,1995,1307822
TTO,1994,1301393
TTO,1993,1293974
TTO,1992,1285502
TTO,1991,1276224
TTO,1990,1266518
TTO,1989,1256210
TTO,1988,1244633
TTO,1987,1231442
TTO,1986,1216370
TTO,1985,1199785
TTO,1984,1184747
TTO,1983,1171273
TTO,1982,1157140
TTO,1981,1142695
TTO,1980,1127852
TTO,1979,1112310
TTO,1978,1096569
TTO,1977,1081693
TTO,1976,1067696
TTO,1975,1054017
TTO,1974,1040291
TTO,1973,1026563
TTO,1972,1013031
TTO,1971,1000130
TTO,1970,988890
TTO,1969,978642
TTO,1968,967699
TTO,1967,955681
TTO,1966,942599
TTO,1965,928462
TTO,1964,913399
TTO,1963,897658
TTO,1962,881519
TTO,1961,865028
TTO,1960,847063
TUN,2022,12356117
TUN,2021,12262946
TUN,2020,12161723
TUN,2019,12049314
TUN,2018,11933041
TUN,2017,11811443
TUN,2016,11685667
TUN,2015,11557779
TUN,2014,11428948
TUN,2013,11300284
TUN,2012,11174383
TUN,2011,11032528
TUN,2010,10895063
TUN,2009,10784504
TUN,2008,10680380
TUN,2007,10580395
TUN,2006,10483558
TUN,2005,10388344
TUN,2004,10292225
TUN,2003,10193798
TUN,2002,10094561
TUN,2001,9995123
TUN,2000,9893316
TUN,1999,9788067
TUN,1998,9677148
TUN,1997,9557948
TUN,1996,9430550
TUN,1995,9294102
TUN,1994,9143141
TUN,1993,8977173
TUN,1992,8802540
TUN,1991,8622853
TUN,1990,8440023
TUN,1989,8256396
TUN,1988,8068788
TUN,1987,7874302
TUN,1986,7675499
TUN,1985,7476092
TUN,1984,7279157
TUN,1983,7091270
TUN,1982,6914963
TUN,1981,6744050
TUN,1980,6578156
TUN,1979,6416191
TUN,1978,6254876
TUN,1977,6092769
TUN,1976,5929998
TUN,1975,5769074
TUN,1974,5613116
TUN,1973,5463650
TUN,1972,5320148
TUN,1971,5182040
TUN,1970,5047404
TUN,1969,4915162
TUN,1968,4785003
TUN,1967,4661271
TUN,1966,4548972
TUN,1965,4457282
TUN,1964,4389417
TUN,1963,4332926
TUN,1962,4281744
TUN,1961,4236386
TUN,1960,4195467
TUR,2022,84979913
TUR,2021,84147318
TUR,2020,83384680
TUR,2019,82579440
TUR,2018,81407204
TUR,2017,80312698
TUR,2016,79277962
TUR,2015,78218479
TUR,2014,77181884
TUR,2013,76147624
TUR,2012,75175827
TUR,2011,74223629
TUR,2010,73142150
TUR,2009,72039206
TUR,2008,71051678
TUR,2007,70158112
TUR,2006,69601333
TUR,2005,68704715
TUR,2004,67785075
TUR,2003,66867327
TUR,2002,65988663
TUR,2001,65072018
TUR,2000,64113547
TUR,1999,63185615
TUR,1998,62242204
TUR,1997,61277426
TUR,1996,60293786
TUR,1995,59305490
TUR,1994,58310245
TUR,1993,57296008
TUR,1992,56302037
TUR,1991,55321172
TUR,1990,54324142
TUR,1989,53305234
TUR,1988,52275890
TUR,1987,51250152
TUR,1986,50223885
TUR,1985,49175673
TUR,1984,48106764
TUR,1983,47026425
TUR,1982,45949991
TUR,1981,44981877
TUR,1980,44089069
TUR,1979,43187476
TUR,1978,42292206
TUR,1977,41385656
TUR,1976,40500997
TUR,1975,39673590
TUR,1974,38863420
TUR,1973,38028236
TUR,1972,37188035
TUR,1971,36359957
TUR,1970,35540990
TUR,1969,34721990
TUR,1968,33884075
TUR,1967,33026490
TUR,1966,32172785
TUR,1965,31374536
TUR,1964,30612821
TUR,1963,29827877
TUR,1962,29033647
TUR,1961,28255002
TUR,1960,27510980
TUV,2022,11312
TUV,2021,11204
TUV,2020,11069
TUV,2019,10956
TUV,2018,10865
TUV,2017,10828
TUV,2016,10852
TUV,2015,10877
TUV,2014,10899
TUV,2013,10918
TUV,2012,10854
TUV,2011,10700
TUV,2010,10550
TUV,2009,10408
TUV,2008,10272
TUV,2007,10149
TUV,2006,10030
TUV,2005,9912
TUV,2004,9791
TUV,2003,9668
TUV,2002,9609
TUV,2001,9621
TUV,2000,9638
TUV,1999,9640
TUV,1998,9634
TUV,1997,9630
TUV,1996,9611
TUV,1995,9585
TUV,1994,9559
TUV,1993,9517
TUV,1992,9466
TUV,1991,9354
TUV,1990,9182
TUV,1989,9017
TUV,1988,8844
TUV,1987,8665
TUV,1986,8496
TUV,1985,8329
TUV,1984,8197
TUV,1983,8099
TUV,1982,7993
TUV,1981,7874
TUV,1980,7731
TUV,1979,7552
TUV,1978,7297
TUV,1977,6984
TUV,1976,6677
TUV,1975,6381
TUV,1974,6100
TUV,1973,5934
TUV,1972,5891
TUV,1971,5854
TUV,1970,5814
TUV,1969,5779
TUV,1968,5729
TUV,1967,5657
TUV,1966,5591
TUV,1965,5548
TUV,1964,5525
TUV,1963,5503
TUV,1962,5471
TUV,1961,5436
TUV,1960,5404
TZA,2022,65497748
TZA,2021,63588334
TZA,2020,61704518
TZA,2019,59872579
TZA,2018,58090443
TZA,2017,56267032
TZA,2016,54401802
TZA,2015,52542823
TZA,2014,50814552
TZA,2013,49253643
TZA,2012,47786137
TZA,2011,46416031
TZA,2010,45110527
TZA,2009,43957933
TZA,2008,42870884
TZA,2007,41716497
TZA,2006,40562052
TZA,2005,39439505
TZA,2004,38360879
TZA,2003,37333918
TZA,2002,36353531
TZA,2001,35414469
TZA,2000,34463704
TZA,1999,33499772
TZA,1998,32626498
TZA,1997,31785846
TZA,1996,31140733
TZA,1995,30560071
TZA,1994,29598323
TZA,1993,28469017
TZA,1992,27580723
TZA,1991,26890906
TZA,1990,26206012
TZA,1989,25522898
TZA,1988,24844147
TZA,1987,24099415
TZA,1986,23324270
TZA,1985,22569625
TZA,1984,21857176
TZA,1983,21170717
TZA,1982,20499922
TZA,1981,19890930
TZA,1980,19297659
TZA,1979,18698636
TZA,1978,18080005
TZA,1977,17454627
TZA,1976,16838919
TZA,1975,16243826
TZA,1974,15671316
TZA,1973,15123504
TZA,1972,14595699
TZA,1971,14092218
TZA,1970,13618192
TZA,1969,13167782
TZA,1968,12739965
TZA,1967,12346286
TZA,1966,11981932
TZA,1965,11630603
TZA,1964,11289556
TZA,1963,10960161
TZA,1962,10644622
TZA,1961,10337891
TZA,1960,10042458
UGA,2022,47249585
UGA,2021,45853778
UGA,2020,44404611
UGA,2019,42949080
UGA,2018,41515395
UGA,2017,40127085
UGA,2016,38748299
UGA,2015,37477356
UGA,2014,36336539
UGA,2013,35273570
UGA,2012,34273295
UGA,2011,33295738
UGA,2010,32341728
UGA,2009,31412520
UGA,2008,30509862
UGA,2007,29629804
UGA,2006,28773227
UGA,2005,27946588
UGA,2004,27146084
UGA,2003,26354736
UGA,2002,25545090
UGA,2001,24763325
UGA,2000,24020697
UGA,1999,23279247
UGA,1998,22537658
UGA,1997,21876935
UGA,1996,21249572
UGA,1995,20680831
UGA,1994,20125021
UGA,1993,19462958
UGA,1992,18801966
UGA,1991,18171935
UGA,1990,17586630
UGA,1989,17028543
UGA,1988,16489323
UGA,1987,15974216
UGA,1986,15486807
UGA,1985,15038915
UGA,1984,14617944
UGA,1983,14228932
UGA,1982,13880052
UGA,1981,13563558
UGA,1980,13284026
UGA,1979,13011511
UGA,1978,12701999
UGA,1977,12369253
UGA,1976,12045227
UGA,1975,11730959
UGA,1974,11428676
UGA,1973,11146099
UGA,1972,10885563
UGA,1971,10616338
UGA,1970,10317212
UGA,1969,10006526
UGA,1968,9696370
UGA,1967,9393432
UGA,1966,9104743
UGA,1965,8829056
UGA,1964,8564755
UGA,1963,8311013
UGA,1962,8068828
UGA,1961,7838440
UGA,1960,7617746
UKR,2022,38000000
UKR,2021,43822901
UKR,2020,44132049
UKR,2019,44386203
UKR,2018,44622518
UKR,2017,44831135
UKR,2016,45004673
UKR,2015,45154036
UKR,2014,45272155
UKR,2013,45489648
UKR,2012,45593342
UKR,2011,45706086
UKR,2010,45870741
UKR,2009,46053331
UKR,2008,46258189
UKR,2007,46509355
UKR,2006,46787786
UKR,2005,47105171
UKR,2004,47451626
UKR,2003,47812949
UKR,2002,48202470
UKR,2001,48662400
UKR,2000,49176500
UKR,1999,49674000
UKR,1998,50144500
UKR,1997,50594600
UKR,1996,51057800
UKR,1995,51512800
UKR,1994,51921400
UKR,1993,52179200
UKR,1992,52150400
UKR,1991,52000500
UKR,1990,51891400
UKR,1989,51773000
UKR,1988,51521000
UKR,1987,51293000
UKR,1986,51097000
UKR,1985,50917000
UKR,1984,50754000
UKR,1983,50564000
UKR,1982,50384000
UKR,1981,50221000
UKR,1980,49973920
UKR,1979,49739734
UKR,1978,49536615
UKR,1977,49357430
UKR,1976,49144535
UKR,1975,48892187
UKR,1974,48602694
UKR,1973,48301548
UKR,1972,47974187
UKR,1971,47597756
UKR,1970,47279086
UKR,1969,46990889
UKR,1968,46635196
UKR,1967,46235370
UKR,1966,45809120
UKR,1965,45387091
UKR,1964,44941406
UKR,1963,44445903
UKR,1962,43924755
UKR,1961,43365219
UKR,1960,42767251
URY,2022,3422794
URY,2021,3426260
URY,2020,3429086
URY,2019,3428409
URY,2018,3427042
URY,2017,3422200
URY,2016,3413766
URY,2015,3402818
URY,2014,3391662
URY,2013,3381180
